,Category,Current Channel,Current Video,Current Views,Next Channel,Count
59,Anti-Theist,potholer54,About the Made Easy Series,95565,Jubilee,1
60,Anti-Theist,TheraminTrees,'there are no gods' (1/3),152894,TheraminTrees,9
61,Anti-Theist,TheraminTrees,'there are no gods' (1/3),152894,YouTube,1
62,Anti-Theist,TheLivingDinosaur,"God, Evolution, and Our Place in the Cosmos (MIRROR)",12351,TheLivingDinosaur,1
63,Anti-Theist,TheLivingDinosaur,"God, Evolution, and Our Place in the Cosmos (MIRROR)",12351,melodysheep,1
64,Anti-Theist,TheLivingDinosaur,"God, Evolution, and Our Place in the Cosmos (MIRROR)",12351,The Late Show with Stephen Colbert,1
65,Anti-Theist,TheLivingDinosaur,"God, Evolution, and Our Place in the Cosmos (MIRROR)",12351,Professor Dave Explains,1
66,Anti-Theist,TheLivingDinosaur,"God, Evolution, and Our Place in the Cosmos (MIRROR)",12351,ANU TV,1
67,Anti-Theist,TheLivingDinosaur,"God, Evolution, and Our Place in the Cosmos (MIRROR)",12351,Veritasium,1
68,Anti-Theist,TheLivingDinosaur,"God, Evolution, and Our Place in the Cosmos (MIRROR)",12351,PBS Space Time,1
69,Anti-Theist,TheLivingDinosaur,"God, Evolution, and Our Place in the Cosmos (MIRROR)",12351,Acton Institute,1
70,Anti-Theist,TheLivingDinosaur,"God, Evolution, and Our Place in the Cosmos (MIRROR)",12351,YaleCourses,1
71,Anti-Theist,TheLivingDinosaur,"God, Evolution, and Our Place in the Cosmos (MIRROR)",12351,LastWeekTonight,1
72,Anti-Theist,Rachel Oates,Christian Girl Throws Shade At Taylor Swift,65181,Rachel Oates,6
73,Anti-Theist,Rachel Oates,Christian Girl Throws Shade At Taylor Swift,65181,Taylor Swift,1
74,Anti-Theist,Rachel Oates,Christian Girl Throws Shade At Taylor Swift,65181,YouTube,1
75,Anti-Theist,Rachel Oates,Christian Girl Throws Shade At Taylor Swift,65181,Freya Viney,1
76,Anti-Theist,Rachel Oates,Christian Girl Throws Shade At Taylor Swift,65181,Jimmy Snow,1
77,Anti-Theist,Martymer 81,Creationism: Why do I care?,14377,Martymer 81,8
78,Anti-Theist,Martymer 81,Creationism: Why do I care?,14377,YouTube,1
79,Anti-Theist,Martymer 81,Creationism: Why do I care?,14377,The Late Show with Stephen Colbert,1
80,Anti-Theist,Holy Koolaid,Crazy Pastors Speaking in Tongues (INSANE compilation),113763,Holy Koolaid,7
81,Anti-Theist,Holy Koolaid,Crazy Pastors Speaking in Tongues (INSANE compilation),113763,LastWeekTonight,1
82,Anti-Theist,Holy Koolaid,Crazy Pastors Speaking in Tongues (INSANE compilation),113763,George Carlin Official YouTube Channel,1
83,Anti-Theist,Holy Koolaid,Crazy Pastors Speaking in Tongues (INSANE compilation),113763,Telltale,1
84,Anti-Theist,TheThinkingAtheist,I Escaped the Nuwaubian Cult,10423,TheThinkingAtheist,3
85,Anti-Theist,TheThinkingAtheist,I Escaped the Nuwaubian Cult,10423,Professor Dave Explains,3
86,Anti-Theist,TheThinkingAtheist,I Escaped the Nuwaubian Cult,10423,George Carlin Official YouTube Channel,1
87,Anti-Theist,TheThinkingAtheist,I Escaped the Nuwaubian Cult,10423,The Atheist Experience,2
88,Anti-Theist,TheThinkingAtheist,I Escaped the Nuwaubian Cult,10423,Josh Keefe,1
89,Anti-Theist,DarkAntics,PROBLEMATIC,115548,DarkAntics,7
90,Anti-Theist,DarkAntics,PROBLEMATIC,115548,YouTube,1
91,Anti-Theist,DarkAntics,PROBLEMATIC,115548,nerdwonder,1
92,Anti-Theist,DarkAntics,PROBLEMATIC,115548,George Carlin Official YouTube Channel,1
93,Anti-Theist,Jeff Holiday,The Day Murfreesboro Shut Down (Live Interview),9127,Jeff Holiday,1
94,Anti-Theist,Jeff Holiday,The Day Murfreesboro Shut Down (Live Interview),9127,The Late Show with Stephen Colbert,1
95,Anti-Theist,Jeff Holiday,The Day Murfreesboro Shut Down (Live Interview),9127,ApplauseTalentVideos,1
96,Anti-Theist,Jeff Holiday,The Day Murfreesboro Shut Down (Live Interview),9127,FOX NASHVILLE,1
97,Anti-Theist,Jeff Holiday,The Day Murfreesboro Shut Down (Live Interview),9127,Professor Dave Explains,2
98,Anti-Theist,Jeff Holiday,The Day Murfreesboro Shut Down (Live Interview),9127,StarTalk,1
99,Anti-Theist,Jeff Holiday,The Day Murfreesboro Shut Down (Live Interview),9127,Fox News,1
100,Anti-Theist,Jeff Holiday,The Day Murfreesboro Shut Down (Live Interview),9127,LastWeekTonight,2
101,Anti-Theist,TheThinkingAtheist,Seth Andrews Livestream 1-15-19,5644,TheThinkingAtheist,4
102,Anti-Theist,TheThinkingAtheist,Seth Andrews Livestream 1-15-19,5644,Bart D. Ehrman,1
103,Anti-Theist,TheThinkingAtheist,Seth Andrews Livestream 1-15-19,5644,George Carlin Official YouTube Channel,1
104,Anti-Theist,TheThinkingAtheist,Seth Andrews Livestream 1-15-19,5644,The Atheist Experience,2
105,Anti-Theist,TheThinkingAtheist,Seth Andrews Livestream 1-15-19,5644,Center for Inquiry,1
106,Anti-Theist,TheThinkingAtheist,Seth Andrews Livestream 1-15-19,5644,AronRa,1
107,Anti-Theist,C0ct0pusPrime,Pat Robertson: Christian vs Halloween (lulz),14195,C0ct0pusPrime,1
108,Anti-Theist,C0ct0pusPrime,Pat Robertson: Christian vs Halloween (lulz),14195,The Late Show with Stephen Colbert,1
109,Anti-Theist,C0ct0pusPrime,Pat Robertson: Christian vs Halloween (lulz),14195,George Carlin Official YouTube Channel,1
110,Anti-Theist,C0ct0pusPrime,Pat Robertson: Christian vs Halloween (lulz),14195,The 700 Club,1
111,Anti-Theist,C0ct0pusPrime,Pat Robertson: Christian vs Halloween (lulz),14195,Fox News,2
112,Anti-Theist,C0ct0pusPrime,Pat Robertson: Christian vs Halloween (lulz),14195,The Atheist Experience,1
113,Anti-Theist,C0ct0pusPrime,Pat Robertson: Christian vs Halloween (lulz),14195,The Young Turks,1
114,Anti-Theist,C0ct0pusPrime,Pat Robertson: Christian vs Halloween (lulz),14195,CNN,1
115,Anti-Theist,C0ct0pusPrime,Pat Robertson: Christian vs Halloween (lulz),14195,JoeRyanCivilWar,1
116,Anti-Theist,AronRa,Taxonomy (collaboration with Jackson Wheat),25504,AronRa,6
117,Anti-Theist,AronRa,Taxonomy (collaboration with Jackson Wheat),25504,NettwerkMusic,1
118,Anti-Theist,AronRa,Taxonomy (collaboration with Jackson Wheat),25504,DjangoMan1963,1
119,Anti-Theist,AronRa,Taxonomy (collaboration with Jackson Wheat),25504,The Atheist Experience,1
120,Anti-Theist,AronRa,Taxonomy (collaboration with Jackson Wheat),25504,The Bible and Beer Consortium,1
121,Anti-Theist,AronRa,Correcting the Church of Unlimited Errors 2/3,103430,AronRa,9
122,Anti-Theist,AronRa,Correcting the Church of Unlimited Errors 2/3,103430,YouTube,1
123,Anti-Theist,John Cedars,"Coronavirus Lockdown Livestream 26 - May 27, 2020",6101,John Cedars,8
124,Anti-Theist,John Cedars,"Coronavirus Lockdown Livestream 26 - May 27, 2020",6101,BiolaUniversity,1
125,Anti-Theist,John Cedars,"Coronavirus Lockdown Livestream 26 - May 27, 2020",6101,Talk Heathen,1
126,Anti-Theist,Genetically Modified Skeptic,"Creationist Kent Hovind Challenges Me, I Respond",394773,Genetically Modified Skeptic,2
127,Anti-Theist,Genetically Modified Skeptic,"Creationist Kent Hovind Challenges Me, I Respond",394773,Professor Dave Explains,4
128,Anti-Theist,Genetically Modified Skeptic,"Creationist Kent Hovind Challenges Me, I Respond",394773,The Late Show with Stephen Colbert,1
129,Anti-Theist,Genetically Modified Skeptic,"Creationist Kent Hovind Challenges Me, I Respond",394773,LastWeekTonight,1
130,Anti-Theist,Genetically Modified Skeptic,"Creationist Kent Hovind Challenges Me, I Respond",394773,University of Notre Dame,1
131,Anti-Theist,Genetically Modified Skeptic,"Creationist Kent Hovind Challenges Me, I Respond",394773,CosmicSkeptic,1
132,Anti-Theist,TMM,Ben Shapiro Is Wrong about: Same-Sex Marriage,10484,TMM,3
133,Anti-Theist,TMM,Ben Shapiro Is Wrong about: Same-Sex Marriage,10484,The Late Show with Stephen Colbert,1
134,Anti-Theist,TMM,Ben Shapiro Is Wrong about: Same-Sex Marriage,10484,George Carlin Official YouTube Channel,1
135,Anti-Theist,TMM,Ben Shapiro Is Wrong about: Same-Sex Marriage,10484,CosmicSkeptic,1
136,Anti-Theist,TMM,Ben Shapiro Is Wrong about: Same-Sex Marriage,10484,The Atheist Experience,1
137,Anti-Theist,TMM,Ben Shapiro Is Wrong about: Same-Sex Marriage,10484,PoliDice,1
138,Anti-Theist,TMM,Ben Shapiro Is Wrong about: Same-Sex Marriage,10484,Knowing Better,1
139,Anti-Theist,TMM,Ben Shapiro Is Wrong about: Same-Sex Marriage,10484,Viced Rhino,1
140,Anti-Theist,Thunderf00t,Energy Vault -BUSTED!,473821,Thunderf00t,7
141,Anti-Theist,Thunderf00t,Energy Vault -BUSTED!,473821,Energy Vault Inc,1
142,Anti-Theist,Thunderf00t,Energy Vault -BUSTED!,473821,Professor Dave Explains,1
143,Anti-Theist,Thunderf00t,Energy Vault -BUSTED!,473821,Joseph Anderson,1
144,Anti-Theist,TheThinkingAtheist,Brian Dalton: That's MISTER Deity to You!,11149,TheThinkingAtheist,4
145,Anti-Theist,TheThinkingAtheist,Brian Dalton: That's MISTER Deity to You!,11149,Bill Ligertwood,1
146,Anti-Theist,TheThinkingAtheist,Brian Dalton: That's MISTER Deity to You!,11149,YouTube,1
147,Anti-Theist,TheThinkingAtheist,Brian Dalton: That's MISTER Deity to You!,11149,misterdeity,2
148,Anti-Theist,TheThinkingAtheist,Brian Dalton: That's MISTER Deity to You!,11149,The Atheist Experience,1
149,Anti-Theist,TheThinkingAtheist,Brian Dalton: That's MISTER Deity to You!,11149,George Carlin Official YouTube Channel,1
150,Anti-Theist,Jeff Holiday,7 Quacks Who Got Caught,115712,Jeff Holiday,3
151,Anti-Theist,Jeff Holiday,7 Quacks Who Got Caught,115712,LastWeekTonight,4
152,Anti-Theist,Jeff Holiday,7 Quacks Who Got Caught,115712,Professor Dave Explains,2
153,Anti-Theist,Jeff Holiday,7 Quacks Who Got Caught,115712,Dr. Phil,1
154,Anti-Theist,Rachel Oates,Michael Pearl's Guide to Abusing Children: A Book Review,942543,Rachel Oates,7
155,Anti-Theist,Rachel Oates,Michael Pearl's Guide to Abusing Children: A Book Review,942543,YouTube,1
156,Anti-Theist,Rachel Oates,Michael Pearl's Guide to Abusing Children: A Book Review,942543,David Pakman Show,1
157,Anti-Theist,Rachel Oates,Michael Pearl's Guide to Abusing Children: A Book Review,942543,iilluminaughtii,1
158,Anti-Theist,Thunderf00t,200mph Hyperloop.... BUSTED!,246819,Thunderf00t,8
159,Anti-Theist,Thunderf00t,200mph Hyperloop.... BUSTED!,246819,YouTube,1
160,Anti-Theist,Thunderf00t,200mph Hyperloop.... BUSTED!,246819,PowerfulJRE,1
161,Anti-Theist,TheThinkingAtheist,Be Your Authentic Self,7758,TheThinkingAtheist,7
162,Anti-Theist,TheThinkingAtheist,Be Your Authentic Self,7758,YouTube,1
163,Anti-Theist,TheThinkingAtheist,Be Your Authentic Self,7758,TEDx Talks,1
164,Anti-Theist,TheThinkingAtheist,Be Your Authentic Self,7758,Thunderf00t,1
165,Anti-Theist,Rachel Oates,An SJW Dating Checklist,275046,Rachel Oates,8
166,Anti-Theist,Rachel Oates,An SJW Dating Checklist,275046,Professor Dave Explains,1
167,Anti-Theist,Rachel Oates,An SJW Dating Checklist,275046,Steve TV Show,1
168,Anti-Theist,TheLivingDinosaur,Promo Video,1938,TheLivingDinosaur,5
169,Anti-Theist,TheLivingDinosaur,Promo Video,1938,YouTube,1
170,Anti-Theist,TheLivingDinosaur,Promo Video,1938,The Late Show with Stephen Colbert,1
171,Anti-Theist,TheLivingDinosaur,Promo Video,1938,UK Column,1
172,Anti-Theist,TheLivingDinosaur,Promo Video,1938,Colemine Records,1
173,Anti-Theist,TheLivingDinosaur,Promo Video,1938,THE COMEDY CHANNEL,1
174,Anti-Theist,C0ct0pusPrime,A Short Clip From The Goddamn Podcast (With Darkmatter2525),1520,C0ct0pusPrime,1
175,Anti-Theist,C0ct0pusPrime,A Short Clip From The Goddamn Podcast (With Darkmatter2525),1520,The Late Show with Stephen Colbert,1
176,Anti-Theist,C0ct0pusPrime,A Short Clip From The Goddamn Podcast (With Darkmatter2525),1520,Professor Dave Explains,1
177,Anti-Theist,C0ct0pusPrime,A Short Clip From The Goddamn Podcast (With Darkmatter2525),1520,The Royal Institution,1
178,Anti-Theist,C0ct0pusPrime,A Short Clip From The Goddamn Podcast (With Darkmatter2525),1520,YaleCourses,1
179,Anti-Theist,C0ct0pusPrime,A Short Clip From The Goddamn Podcast (With Darkmatter2525),1520,butchwalker,1
180,Anti-Theist,C0ct0pusPrime,A Short Clip From The Goddamn Podcast (With Darkmatter2525),1520,MILENIO,1
181,Anti-Theist,C0ct0pusPrime,A Short Clip From The Goddamn Podcast (With Darkmatter2525),1520,Fox News,1
182,Anti-Theist,C0ct0pusPrime,A Short Clip From The Goddamn Podcast (With Darkmatter2525),1520,University of Notre Dame,1
183,Anti-Theist,C0ct0pusPrime,A Short Clip From The Goddamn Podcast (With Darkmatter2525),1520,World Science Festival,1
184,Anti-Theist,CoolHardLogic,World of Batshit - #2: Moon Loons,426160,CoolHardLogic,4
185,Anti-Theist,CoolHardLogic,World of Batshit - #2: Moon Loons,426160,World Science Festival,1
186,Anti-Theist,CoolHardLogic,World of Batshit - #2: Moon Loons,426160,Anders Jacobsson,1
187,Anti-Theist,CoolHardLogic,World of Batshit - #2: Moon Loons,426160,Professor Dave Explains,2
188,Anti-Theist,CoolHardLogic,World of Batshit - #2: Moon Loons,426160,George Carlin Official YouTube Channel,1
189,Anti-Theist,CoolHardLogic,World of Batshit - #2: Moon Loons,426160,TopTenz,1
190,Anti-Theist,Jeff Holiday,Wingnut Roundup - January 2020,19075,Jeff Holiday,5
191,Anti-Theist,Jeff Holiday,Wingnut Roundup - January 2020,19075,Professor Dave Explains,2
192,Anti-Theist,Jeff Holiday,Wingnut Roundup - January 2020,19075,PowerfulJRE,1
193,Anti-Theist,Jeff Holiday,Wingnut Roundup - January 2020,19075,LastWeekTonight,1
194,Anti-Theist,Jeff Holiday,Wingnut Roundup - January 2020,19075,Late Night with Seth Meyers,1
195,Anti-Theist,DarkMatter2525,If Jesus was a Conservative,669999,DarkMatter2525,5
196,Anti-Theist,DarkMatter2525,If Jesus was a Conservative,669999,YouTube,1
197,Anti-Theist,DarkMatter2525,If Jesus was a Conservative,669999,Light for all Nations,1
198,Anti-Theist,DarkMatter2525,If Jesus was a Conservative,669999,Professor Dave Explains,1
199,Anti-Theist,DarkMatter2525,If Jesus was a Conservative,669999,The Late Show with Stephen Colbert,1
200,Anti-Theist,DarkMatter2525,If Jesus was a Conservative,669999,Thunderf00t,1
201,Anti-Theist,Paulogia,Genuine Bloke or Disingenuous Tw🌲t? (feat. Noel Plum) - (Ken) Ham & AiG News,46129,Paulogia,5
202,Anti-Theist,Paulogia,Genuine Bloke or Disingenuous Tw🌲t? (feat. Noel Plum) - (Ken) Ham & AiG News,46129,YouTube,1
203,Anti-Theist,Paulogia,Genuine Bloke or Disingenuous Tw🌲t? (feat. Noel Plum) - (Ken) Ham & AiG News,46129,Logicked,1
204,Anti-Theist,Paulogia,Genuine Bloke or Disingenuous Tw🌲t? (feat. Noel Plum) - (Ken) Ham & AiG News,46129,LastWeekTonight,1
205,Anti-Theist,Paulogia,Genuine Bloke or Disingenuous Tw🌲t? (feat. Noel Plum) - (Ken) Ham & AiG News,46129,AronRa,1
206,Anti-Theist,Paulogia,Genuine Bloke or Disingenuous Tw🌲t? (feat. Noel Plum) - (Ken) Ham & AiG News,46129,Professor Dave Explains,1
207,Anti-Theist,TheThinkingAtheist,Seth Andrews Reads Your Favorite Selections (PART TWO),4474,TheThinkingAtheist,8
208,Anti-Theist,TheThinkingAtheist,Seth Andrews Reads Your Favorite Selections (PART TWO),4474,YouTube,1
209,Anti-Theist,TheThinkingAtheist,Seth Andrews Reads Your Favorite Selections (PART TWO),4474,The Atheist Experience,1
210,Anti-Theist,misterdeity,Mr. D. Goes to Washington: No Difference?,6559,misterdeity,6
211,Anti-Theist,misterdeity,Mr. D. Goes to Washington: No Difference?,6559,The Late Show with Stephen Colbert,1
212,Anti-Theist,misterdeity,Mr. D. Goes to Washington: No Difference?,6559,King Crimson,1
213,Anti-Theist,misterdeity,Mr. D. Goes to Washington: No Difference?,6559,Alan Howard / JW3 Speaker Series,1
214,Anti-Theist,misterdeity,Mr. D. Goes to Washington: No Difference?,6559,Royal Opera House,1
215,Anti-Theist,Telltale,How To Replace Your Cult Identity | Caleb and Sophia 14,55050,Telltale,10
216,Anti-Theist,Rachel Oates,Advice for Adopting a Doggo,4690,Rachel Oates,7
217,Anti-Theist,Rachel Oates,Advice for Adopting a Doggo,4690,YouTube,1
218,Anti-Theist,Rachel Oates,Advice for Adopting a Doggo,4690,jimgaffigan,1
219,Anti-Theist,Rachel Oates,Advice for Adopting a Doggo,4690,Jakarta Globe,1
220,Anti-Theist,C0ct0pusPrime,Fox News: No Under God On Atheist Billboard?!,13519,C0ct0pusPrime,1
221,Anti-Theist,C0ct0pusPrime,Fox News: No Under God On Atheist Billboard?!,13519,University of Notre Dame,1
222,Anti-Theist,C0ct0pusPrime,Fox News: No Under God On Atheist Billboard?!,13519,The Late Show with Stephen Colbert,1
223,Anti-Theist,C0ct0pusPrime,Fox News: No Under God On Atheist Billboard?!,13519,Professor Dave Explains,2
224,Anti-Theist,C0ct0pusPrime,Fox News: No Under God On Atheist Billboard?!,13519,Fox News,2
225,Anti-Theist,C0ct0pusPrime,Fox News: No Under God On Atheist Billboard?!,13519,Manhattan Institute,1
226,Anti-Theist,C0ct0pusPrime,Fox News: No Under God On Atheist Billboard?!,13519,Nuclear Blast Records,1
227,Anti-Theist,C0ct0pusPrime,Fox News: No Under God On Atheist Billboard?!,13519,tlc uk,1
228,Anti-Theist,TheThinkingAtheist,Seth Andrews on Atheist Talk 950 Minneapolis,9251,TheThinkingAtheist,2
229,Anti-Theist,TheThinkingAtheist,Seth Andrews on Atheist Talk 950 Minneapolis,9251,American Atheists,1
230,Anti-Theist,TheThinkingAtheist,Seth Andrews on Atheist Talk 950 Minneapolis,9251,The Late Show with Stephen Colbert,1
231,Anti-Theist,TheThinkingAtheist,Seth Andrews on Atheist Talk 950 Minneapolis,9251,Fully DE/converted,1
232,Anti-Theist,TheThinkingAtheist,Seth Andrews on Atheist Talk 950 Minneapolis,9251,YouTube,1
233,Anti-Theist,TheThinkingAtheist,Seth Andrews on Atheist Talk 950 Minneapolis,9251,JoeRyanCivilWar,1
234,Anti-Theist,TheThinkingAtheist,Seth Andrews on Atheist Talk 950 Minneapolis,9251,書道家 東宮たくみ,1
235,Anti-Theist,TheThinkingAtheist,Seth Andrews on Atheist Talk 950 Minneapolis,9251,The Damage Report,1
236,Anti-Theist,TheThinkingAtheist,Seth Andrews on Atheist Talk 950 Minneapolis,9251,George Carlin Official YouTube Channel,1
237,Anti-Theist,TheThinkingAtheist,"Shannon Q: The Sham of Religion ""Deliverance"" Counseling",30784,TheThinkingAtheist,6
238,Anti-Theist,TheThinkingAtheist,"Shannon Q: The Sham of Religion ""Deliverance"" Counseling",30784,Thinking Deeply,1
239,Anti-Theist,TheThinkingAtheist,"Shannon Q: The Sham of Religion ""Deliverance"" Counseling",30784,YouTube,1
240,Anti-Theist,TheThinkingAtheist,"Shannon Q: The Sham of Religion ""Deliverance"" Counseling",30784,Shannon Q,1
241,Anti-Theist,TheThinkingAtheist,"Shannon Q: The Sham of Religion ""Deliverance"" Counseling",30784,The Late Show with Stephen Colbert,1
242,Anti-Theist,TMM,Ben Shapiro Is Wrong About: The BBC,29937,TMM,1
243,Anti-Theist,TMM,Ben Shapiro Is Wrong About: The BBC,29937,Guardian News,1
244,Anti-Theist,TMM,Ben Shapiro Is Wrong About: The BBC,29937,Professor Dave Explains,3
245,Anti-Theist,TMM,Ben Shapiro Is Wrong About: The BBC,29937,The Late Show with Stephen Colbert,1
246,Anti-Theist,TMM,Ben Shapiro Is Wrong About: The BBC,29937,Some More News,1
247,Anti-Theist,TMM,Ben Shapiro Is Wrong About: The BBC,29937,Charisma on Command,1
248,Anti-Theist,TMM,Ben Shapiro Is Wrong About: The BBC,29937,LastWeekTonight,1
249,Anti-Theist,TMM,Ben Shapiro Is Wrong About: The BBC,29937,BBC News,1
250,Anti-Theist,potholer54,2013 coveted Golden Crocoduck winner!,156725,potholer54,8
251,Anti-Theist,potholer54,2013 coveted Golden Crocoduck winner!,156725,YouTube,1
252,Anti-Theist,potholer54,2013 coveted Golden Crocoduck winner!,156725,The Late Show with Stephen Colbert,1
253,Anti-Theist,Martymer 81,Appeal to Emotion (Fallacy of the Week),13932,Martymer 81,7
254,Anti-Theist,Martymer 81,Appeal to Emotion (Fallacy of the Week),13932,YouTube,1
255,Anti-Theist,Martymer 81,Appeal to Emotion (Fallacy of the Week),13932,Mometrix Academy,1
256,Anti-Theist,Martymer 81,Appeal to Emotion (Fallacy of the Week),13932,Self-Archeology,1
257,Anti-Theist,John Cedars,"Cedars Voicemail #1 (JW) ""We don't pledge ourselves to an organization!""",24421,John Cedars,8
258,Anti-Theist,John Cedars,"Cedars Voicemail #1 (JW) ""We don't pledge ourselves to an organization!""",24421,University of Notre Dame,1
