,Category,Current Channel,Current Video,Current Views,Next Channel,Count
14,Libertarian,The Cato Institute,What Frightens Us? And Why? Threat Perception During and After COVID-19,1098,SABC News,1
15,Libertarian,The Cato Institute,What Frightens Us? And Why? Threat Perception During and After COVID-19,1098,American Psychological Association,1
16,Libertarian,The Cato Institute,What Frightens Us? And Why? Threat Perception During and After COVID-19,1098,Manhattan Institute,1
17,Libertarian,The Cato Institute,What Frightens Us? And Why? Threat Perception During and After COVID-19,1098,TEDx Talks,1
18,Libertarian,The Cato Institute,What Frightens Us? And Why? Threat Perception During and After COVID-19,1098,HooverInstitution,2
19,Libertarian,The Cato Institute,What Frightens Us? And Why? Threat Perception During and After COVID-19,1098,Ninja Nerd Lectures,1
20,Libertarian,The Cato Institute,What Frightens Us? And Why? Threat Perception During and After COVID-19,1098,Fox News,1
21,Libertarian,LibertyPen,Andrew Klavan - Making Sense of a World Gone Mad,11854,LibertyPen,1
22,Libertarian,LibertyPen,Andrew Klavan - Making Sense of a World Gone Mad,11854,HooverInstitution,5
23,Libertarian,LibertyPen,Andrew Klavan - Making Sense of a World Gone Mad,11854,Acton Institute,1
24,Libertarian,LibertyPen,Andrew Klavan - Making Sense of a World Gone Mad,11854,Stanford College Republicans,1
25,Libertarian,LibertyPen,Andrew Klavan - Making Sense of a World Gone Mad,11854,TED,1
26,Libertarian,LibertyPen,Andrew Klavan - Making Sense of a World Gone Mad,11854,ONE FOR ISRAEL Ministry,1
27,Libertarian,Matt Christiansen,Conservative Activist Assaulted at Berkeley | An Actual ‘Jussie’ Case Nobody Will Talk About,110830,Matt Christiansen,4
28,Libertarian,Matt Christiansen,Conservative Activist Assaulted at Berkeley | An Actual ‘Jussie’ Case Nobody Will Talk About,110830,Yahoo,2
29,Libertarian,Matt Christiansen,Conservative Activist Assaulted at Berkeley | An Actual ‘Jussie’ Case Nobody Will Talk About,110830,Manhattan Institute,1
30,Libertarian,Matt Christiansen,Conservative Activist Assaulted at Berkeley | An Actual ‘Jussie’ Case Nobody Will Talk About,110830,jimgaffigan,1
31,Libertarian,Matt Christiansen,Conservative Activist Assaulted at Berkeley | An Actual ‘Jussie’ Case Nobody Will Talk About,110830,John Anderson,1
32,Libertarian,Matt Christiansen,Conservative Activist Assaulted at Berkeley | An Actual ‘Jussie’ Case Nobody Will Talk About,110830,Bret Weinstein,1
33,Libertarian,TomWoodsTV,"Ep. 1560 Peter Schiff, Gene Epstein, and More on What's to Come in 2020",5335,TomWoodsTV,1
34,Libertarian,TomWoodsTV,"Ep. 1560 Peter Schiff, Gene Epstein, and More on What's to Come in 2020",5335,HooverInstitution,5
35,Libertarian,TomWoodsTV,"Ep. 1560 Peter Schiff, Gene Epstein, and More on What's to Come in 2020",5335,Manhattan Institute,1
36,Libertarian,TomWoodsTV,"Ep. 1560 Peter Schiff, Gene Epstein, and More on What's to Come in 2020",5335,Rolling Stone,1
37,Libertarian,TomWoodsTV,"Ep. 1560 Peter Schiff, Gene Epstein, and More on What's to Come in 2020",5335,American Enterprise Institute,1
38,Libertarian,TomWoodsTV,"Ep. 1560 Peter Schiff, Gene Epstein, and More on What's to Come in 2020",5335,Anthony Pompliano,1
39,Libertarian,Styxhexenhammer666,Occult Literature #278: Mysteries of the Great Operas,11501,Styxhexenhammer666,2
40,Libertarian,Styxhexenhammer666,Occult Literature #278: Mysteries of the Great Operas,11501,Manhattan Institute,1
41,Libertarian,Styxhexenhammer666,Occult Literature #278: Mysteries of the Great Operas,11501,HooverInstitution,4
42,Libertarian,Styxhexenhammer666,Occult Literature #278: Mysteries of the Great Operas,11501,Bret Weinstein,1
43,Libertarian,Styxhexenhammer666,Occult Literature #278: Mysteries of the Great Operas,11501,Fox News,2
44,Libertarian,Mercatus Center,Complacent Confessions: Malcolm Gladwell & Others Share Their Most Complacent Moments,3842,Mercatus Center,6
45,Libertarian,Mercatus Center,Complacent Confessions: Malcolm Gladwell & Others Share Their Most Complacent Moments,3842,universitytoronto,1
46,Libertarian,Mercatus Center,Complacent Confessions: Malcolm Gladwell & Others Share Their Most Complacent Moments,3842,Inc.,1
47,Libertarian,Mercatus Center,Complacent Confessions: Malcolm Gladwell & Others Share Their Most Complacent Moments,3842,The Rubin Report,1
48,Libertarian,Mercatus Center,Complacent Confessions: Malcolm Gladwell & Others Share Their Most Complacent Moments,3842,WOBI - World of Business Ideas,1
49,Libertarian,The Cato Institute,It Is Time to Leave Afghanistan,732,The Cato Institute,1
50,Libertarian,The Cato Institute,It Is Time to Leave Afghanistan,732,Vox,1
51,Libertarian,The Cato Institute,It Is Time to Leave Afghanistan,732,TRT World,2
52,Libertarian,The Cato Institute,It Is Time to Leave Afghanistan,732,The Economist,1
53,Libertarian,The Cato Institute,It Is Time to Leave Afghanistan,732,Bernie Sanders,1
54,Libertarian,The Cato Institute,It Is Time to Leave Afghanistan,732,BBC News,1
55,Libertarian,The Cato Institute,It Is Time to Leave Afghanistan,732,Al Jazeera English,1
56,Libertarian,The Cato Institute,It Is Time to Leave Afghanistan,732,HuffPost,1
57,Libertarian,The Cato Institute,It Is Time to Leave Afghanistan,732,GMA News,1
58,Libertarian,Peter Schiff,🔴 Rate cut won't prevent recession,55112,Peter Schiff,2
59,Libertarian,Peter Schiff,🔴 Rate cut won't prevent recession,55112,MoneyShow,1
60,Libertarian,Peter Schiff,🔴 Rate cut won't prevent recession,55112,Fox News,1
61,Libertarian,Peter Schiff,🔴 Rate cut won't prevent recession,55112,David Stockman,1
62,Libertarian,Peter Schiff,🔴 Rate cut won't prevent recession,55112,Real Vision Finance,1
63,Libertarian,Peter Schiff,🔴 Rate cut won't prevent recession,55112,Fox Business,2
64,Libertarian,Peter Schiff,🔴 Rate cut won't prevent recession,55112,CNBC,1
65,Libertarian,Peter Schiff,🔴 Rate cut won't prevent recession,55112,Talks at Google,1
66,Libertarian,Matt Christiansen,Antifa Guy Tries to Chain College Republicans Inside in Seattle | Just ‘Dangling the Chain’,72437,Matt Christiansen,4
67,Libertarian,Matt Christiansen,Antifa Guy Tries to Chain College Republicans Inside in Seattle | Just ‘Dangling the Chain’,72437,Fox News,2
68,Libertarian,Matt Christiansen,Antifa Guy Tries to Chain College Republicans Inside in Seattle | Just ‘Dangling the Chain’,72437,Democracy At Work,1
69,Libertarian,Matt Christiansen,Antifa Guy Tries to Chain College Republicans Inside in Seattle | Just ‘Dangling the Chain’,72437,Bret Weinstein,1
70,Libertarian,Matt Christiansen,Antifa Guy Tries to Chain College Republicans Inside in Seattle | Just ‘Dangling the Chain’,72437,jimgaffigan,1
71,Libertarian,Matt Christiansen,Antifa Guy Tries to Chain College Republicans Inside in Seattle | Just ‘Dangling the Chain’,72437,Manhattan Institute,1
72,Libertarian,Computing Forever,YouTube: You Reap What You Sow,86817,Computing Forever,1
73,Libertarian,Computing Forever,YouTube: You Reap What You Sow,86817,Foundation for Economic Education,1
74,Libertarian,Computing Forever,YouTube: You Reap What You Sow,86817,Yahoo,1
75,Libertarian,Computing Forever,YouTube: You Reap What You Sow,86817,Bret Weinstein,1
76,Libertarian,Computing Forever,YouTube: You Reap What You Sow,86817,jimgaffigan,1
77,Libertarian,Computing Forever,YouTube: You Reap What You Sow,86817,The Dave Cullen Show,1
78,Libertarian,Computing Forever,YouTube: You Reap What You Sow,86817,American Battlefield Trust,1
79,Libertarian,Computing Forever,YouTube: You Reap What You Sow,86817,Official Jim Cornette,1
80,Libertarian,Computing Forever,YouTube: You Reap What You Sow,86817,HooverInstitution,1
81,Libertarian,Computing Forever,YouTube: You Reap What You Sow,86817,Tin Free 24H,1
82,Libertarian,ReasonTV,Stossel: Lessons From Africa,57156,ReasonTV,3
83,Libertarian,ReasonTV,Stossel: Lessons From Africa,57156,HooverInstitution,2
84,Libertarian,ReasonTV,Stossel: Lessons From Africa,57156,Fox Business,1
85,Libertarian,ReasonTV,Stossel: Lessons From Africa,57156,The Cato Institute,1
86,Libertarian,ReasonTV,Stossel: Lessons From Africa,57156,Independent Institute,1
87,Libertarian,ReasonTV,Stossel: Lessons From Africa,57156,Yahoo,1
88,Libertarian,ReasonTV,Stossel: Lessons From Africa,57156,Learn Liberty,1
89,Libertarian,Sargon of Akkad Live,Discussing the Middle East with Isaac Cohen,72751,Sargon of Akkad Live,1
90,Libertarian,Sargon of Akkad Live,Discussing the Middle East with Isaac Cohen,72751,TIFF Originals,1
91,Libertarian,Sargon of Akkad Live,Discussing the Middle East with Isaac Cohen,72751,Manhattan Institute,1
92,Libertarian,Sargon of Akkad Live,Discussing the Middle East with Isaac Cohen,72751,MSNBC,1
93,Libertarian,Sargon of Akkad Live,Discussing the Middle East with Isaac Cohen,72751,Jordan B Peterson,3
94,Libertarian,Sargon of Akkad Live,Discussing the Middle East with Isaac Cohen,72751,Patriot Act,1
95,Libertarian,Sargon of Akkad Live,Discussing the Middle East with Isaac Cohen,72751,Bloggingheads.tv,1
96,Libertarian,Sargon of Akkad Live,Discussing the Middle East with Isaac Cohen,72751,Gabriel Iglesias,1
97,Libertarian,Atlas Society,Stephen Hicks — Why Don’t Socialists Love Us?,1051,Atlas Society,3
98,Libertarian,Atlas Society,Stephen Hicks — Why Don’t Socialists Love Us?,1051,John Anderson,1
99,Libertarian,Atlas Society,Stephen Hicks — Why Don’t Socialists Love Us?,1051,Manhattan Institute,1
100,Libertarian,Atlas Society,Stephen Hicks — Why Don’t Socialists Love Us?,1051,The Free Speech Club,1
101,Libertarian,Atlas Society,Stephen Hicks — Why Don’t Socialists Love Us?,1051,HooverInstitution,1
102,Libertarian,Atlas Society,Stephen Hicks — Why Don’t Socialists Love Us?,1051,Blank on Blank,1
103,Libertarian,Atlas Society,Stephen Hicks — Why Don’t Socialists Love Us?,1051,Cuck Philosophy,1
104,Libertarian,Atlas Society,Stephen Hicks — Why Don’t Socialists Love Us?,1051,Liberty University,1
105,Libertarian,RonPaulLibertyReport,Defund The Police?,21317,RonPaulLibertyReport,1
106,Libertarian,RonPaulLibertyReport,Defund The Police?,21317,HooverInstitution,3
107,Libertarian,RonPaulLibertyReport,Defund The Police?,21317,Levy Economics Institute,1
108,Libertarian,RonPaulLibertyReport,Defund The Police?,21317,Liberty University,1
109,Libertarian,RonPaulLibertyReport,Defund The Police?,21317,Yahoo,1
110,Libertarian,RonPaulLibertyReport,Defund The Police?,21317,Gabriel Iglesias,1
111,Libertarian,RonPaulLibertyReport,Defund The Police?,21317,The New School,1
112,Libertarian,RonPaulLibertyReport,Defund The Police?,21317,Fox News,1
113,Libertarian,Mercatus Center,Glen Weyl on Fighting COVID-19 and the Role of the Academic Expert (full) | Conversations with Tyler,870,Mercatus Center,6
114,Libertarian,Mercatus Center,Glen Weyl on Fighting COVID-19 and the Role of the Academic Expert (full) | Conversations with Tyler,870,Amanpour and Company,1
115,Libertarian,Mercatus Center,Glen Weyl on Fighting COVID-19 and the Role of the Academic Expert (full) | Conversations with Tyler,870,Manhattan Institute,1
116,Libertarian,Mercatus Center,Glen Weyl on Fighting COVID-19 and the Role of the Academic Expert (full) | Conversations with Tyler,870,Talks at Google,1
117,Libertarian,Mercatus Center,Glen Weyl on Fighting COVID-19 and the Role of the Academic Expert (full) | Conversations with Tyler,870,Brown University,1
118,Libertarian,Atlas Society,Ask The Atlas Society with LOLA's Holly Jean Soto,295,Atlas Society,6
119,Libertarian,Atlas Society,Ask The Atlas Society with LOLA's Holly Jean Soto,295,Bernie Sanders,1
120,Libertarian,Atlas Society,Ask The Atlas Society with LOLA's Holly Jean Soto,295,Manhattan Institute,1
121,Libertarian,Atlas Society,Ask The Atlas Society with LOLA's Holly Jean Soto,295,HooverInstitution,2
122,Libertarian,Computing Forever,How is this a Thing? 12th of February 2019,88984,Computing Forever,1
123,Libertarian,Computing Forever,How is this a Thing? 12th of February 2019,88984,CGP Grey,1
124,Libertarian,Computing Forever,How is this a Thing? 12th of February 2019,88984,CNBC,1
125,Libertarian,Computing Forever,How is this a Thing? 12th of February 2019,88984,Yahoo,1
126,Libertarian,Computing Forever,How is this a Thing? 12th of February 2019,88984,HooverInstitution,2
127,Libertarian,Computing Forever,How is this a Thing? 12th of February 2019,88984,Luisito Comunica,1
128,Libertarian,Computing Forever,How is this a Thing? 12th of February 2019,88984,Foundation for Economic Education,2
129,Libertarian,Computing Forever,How is this a Thing? 12th of February 2019,88984,Jimmy Carr,1
130,Libertarian,The Cato Institute,Did Impeachment Matter | Cato Daily Podcast,353,The Cato Institute,5
131,Libertarian,The Cato Institute,Did Impeachment Matter | Cato Daily Podcast,353,Bernie Sanders,1
132,Libertarian,The Cato Institute,Did Impeachment Matter | Cato Daily Podcast,353,HooverInstitution,3
133,Libertarian,The Cato Institute,Did Impeachment Matter | Cato Daily Podcast,353,ESPN MMA,1
134,Libertarian,Matt Christiansen,California Fallen Officer Benefit Stopped Over Politics | Orange Money Bad,53598,Matt Christiansen,5
135,Libertarian,Matt Christiansen,California Fallen Officer Benefit Stopped Over Politics | Orange Money Bad,53598,HooverInstitution,2
136,Libertarian,Matt Christiansen,California Fallen Officer Benefit Stopped Over Politics | Orange Money Bad,53598,Real Vision Finance,1
137,Libertarian,Matt Christiansen,California Fallen Officer Benefit Stopped Over Politics | Orange Money Bad,53598,John Anderson,1
138,Libertarian,Matt Christiansen,California Fallen Officer Benefit Stopped Over Politics | Orange Money Bad,53598,LegalEagle,1
139,Libertarian,Yaron Brook,Yaron Brook Show: Coronavirus -- Open Q&A,2286,Yaron Brook,3
140,Libertarian,Yaron Brook,Yaron Brook Show: Coronavirus -- Open Q&A,2286,Ayn Rand Institute,1
141,Libertarian,Yaron Brook,Yaron Brook Show: Coronavirus -- Open Q&A,2286,HooverInstitution,3
142,Libertarian,Yaron Brook,Yaron Brook Show: Coronavirus -- Open Q&A,2286,Bret Weinstein,1
143,Libertarian,Yaron Brook,Yaron Brook Show: Coronavirus -- Open Q&A,2286,Richard Nixon Foundation,1
144,Libertarian,Yaron Brook,Yaron Brook Show: Coronavirus -- Open Q&A,2286,XTV Online,1
145,Libertarian,Shane Killian,Quickie: The Zebra Fallacy,711,Shane Killian,2
146,Libertarian,Shane Killian,Quickie: The Zebra Fallacy,711,Yahoo,2
147,Libertarian,Shane Killian,Quickie: The Zebra Fallacy,711,jimgaffigan,1
148,Libertarian,Shane Killian,Quickie: The Zebra Fallacy,711,HooverInstitution,1
149,Libertarian,Shane Killian,Quickie: The Zebra Fallacy,711,John Stossel,1
150,Libertarian,Shane Killian,Quickie: The Zebra Fallacy,711,Gabriel Iglesias,1
151,Libertarian,Shane Killian,Quickie: The Zebra Fallacy,711,Bernie Sanders,1
152,Libertarian,Shane Killian,Quickie: The Zebra Fallacy,711,Jordan B Peterson,1
153,Libertarian,The Rubin Report,Exposing Anti-Gun Groups Gun Control Hypocrisy (Pt. 3) | Dana Loesch | GUNS | Rubin Report,35086,The Rubin Report,4
154,Libertarian,The Rubin Report,Exposing Anti-Gun Groups Gun Control Hypocrisy (Pt. 3) | Dana Loesch | GUNS | Rubin Report,35086,John Anderson,1
155,Libertarian,The Rubin Report,Exposing Anti-Gun Groups Gun Control Hypocrisy (Pt. 3) | Dana Loesch | GUNS | Rubin Report,35086,earl Son,1
156,Libertarian,The Rubin Report,Exposing Anti-Gun Groups Gun Control Hypocrisy (Pt. 3) | Dana Loesch | GUNS | Rubin Report,35086,HooverInstitution,1
157,Libertarian,The Rubin Report,Exposing Anti-Gun Groups Gun Control Hypocrisy (Pt. 3) | Dana Loesch | GUNS | Rubin Report,35086,Lewis Howes,1
158,Libertarian,The Rubin Report,Exposing Anti-Gun Groups Gun Control Hypocrisy (Pt. 3) | Dana Loesch | GUNS | Rubin Report,35086,Majd Fouani,1
159,Libertarian,The Rubin Report,Exposing Anti-Gun Groups Gun Control Hypocrisy (Pt. 3) | Dana Loesch | GUNS | Rubin Report,35086,John Stossel,1
160,Libertarian,AdamKokesh,Kokesh/McAfee join forces to #EndTheFed,2737,AdamKokesh,1
161,Libertarian,AdamKokesh,Kokesh/McAfee join forces to #EndTheFed,2737,Yahoo,2
162,Libertarian,AdamKokesh,Kokesh/McAfee join forces to #EndTheFed,2737,Bernie Sanders,1
163,Libertarian,AdamKokesh,Kokesh/McAfee join forces to #EndTheFed,2737,HooverInstitution,2
164,Libertarian,AdamKokesh,Kokesh/McAfee join forces to #EndTheFed,2737,Real Vision Finance,1
165,Libertarian,AdamKokesh,Kokesh/McAfee join forces to #EndTheFed,2737,Jocko Podcast,1
166,Libertarian,AdamKokesh,Kokesh/McAfee join forces to #EndTheFed,2737,Jimmy Carr,1
167,Libertarian,AdamKokesh,Kokesh/McAfee join forces to #EndTheFed,2737,CNN,1
168,Libertarian,Shane Killian,😩Iraq and a Hart(mann) Place,1232,Shane Killian,2
169,Libertarian,Shane Killian,😩Iraq and a Hart(mann) Place,1232,NowThis News,1
170,Libertarian,Shane Killian,😩Iraq and a Hart(mann) Place,1232,Kara and Nate,1
171,Libertarian,Shane Killian,😩Iraq and a Hart(mann) Place,1232,John Stossel,1
172,Libertarian,Shane Killian,😩Iraq and a Hart(mann) Place,1232,MTV News,1
173,Libertarian,Shane Killian,😩Iraq and a Hart(mann) Place,1232,YoungRippa59,1
174,Libertarian,Shane Killian,😩Iraq and a Hart(mann) Place,1232,Yahoo,1
175,Libertarian,Shane Killian,😩Iraq and a Hart(mann) Place,1232,Official Jim Cornette,1
176,Libertarian,Shane Killian,😩Iraq and a Hart(mann) Place,1232,Jin Teramachi / 寺町仁,1
177,Libertarian,FreedomToons,Freedomtoons Volume 3 Promo,156801,FreedomToons,2
178,Libertarian,FreedomToons,Freedomtoons Volume 3 Promo,156801,Foundation for Economic Education,1
179,Libertarian,FreedomToons,Freedomtoons Volume 3 Promo,156801,South Park Studios,1
180,Libertarian,FreedomToons,Freedomtoons Volume 3 Promo,156801,My Story Animated,1
181,Libertarian,FreedomToons,Freedomtoons Volume 3 Promo,156801,The Whitest Kids U'Know,1
182,Libertarian,FreedomToons,Freedomtoons Volume 3 Promo,156801,JonTronShow,1
183,Libertarian,FreedomToons,Freedomtoons Volume 3 Promo,156801,Kevin James,1
184,Libertarian,FreedomToons,Freedomtoons Volume 3 Promo,156801,CGP Grey,1
185,Libertarian,FreedomToons,Freedomtoons Volume 3 Promo,156801,abcqanda,1
186,Libertarian,Ayn Rand Institute,Perception as the Base and Standard of Knowledge,233,Ayn Rand Institute,7
187,Libertarian,Ayn Rand Institute,Perception as the Base and Standard of Knowledge,233,Manhattan Institute,1
188,Libertarian,Ayn Rand Institute,Perception as the Base and Standard of Knowledge,233,HooverInstitution,1
189,Libertarian,Ayn Rand Institute,Perception as the Base and Standard of Knowledge,233,Jordan B Peterson,1
190,Libertarian,PragerU,Hispanics Don't Have to Be Leftists,52266,PragerU,3
191,Libertarian,PragerU,Hispanics Don't Have to Be Leftists,52266,Fox News,1
192,Libertarian,PragerU,Hispanics Don't Have to Be Leftists,52266,Yahoo,2
193,Libertarian,PragerU,Hispanics Don't Have to Be Leftists,52266,jimgaffigan,1
194,Libertarian,PragerU,Hispanics Don't Have to Be Leftists,52266,WGN News,1
195,Libertarian,PragerU,Hispanics Don't Have to Be Leftists,52266,Rancho Mirage Writers Festival,1
196,Libertarian,PragerU,Hispanics Don't Have to Be Leftists,52266,Liberty University,1
197,Libertarian,Mercatus Center,The European Union's Governance System and the COVID-19 Pandemic,74,Mercatus Center,2
198,Libertarian,Mercatus Center,The European Union's Governance System and the COVID-19 Pandemic,74,How To Academy,1
199,Libertarian,Mercatus Center,The European Union's Governance System and the COVID-19 Pandemic,74,Bret Weinstein,1
200,Libertarian,Mercatus Center,The European Union's Governance System and the COVID-19 Pandemic,74,UW-Madison Campus Connection,1
201,Libertarian,Mercatus Center,The European Union's Governance System and the COVID-19 Pandemic,74,Yahoo,1
202,Libertarian,Mercatus Center,The European Union's Governance System and the COVID-19 Pandemic,74,ANU TV,1
203,Libertarian,Mercatus Center,The European Union's Governance System and the COVID-19 Pandemic,74,YouTube Movies,1
204,Libertarian,Mercatus Center,The European Union's Governance System and the COVID-19 Pandemic,74,Principles by Ray Dalio,1
205,Libertarian,Mercatus Center,The European Union's Governance System and the COVID-19 Pandemic,74,Fox News,1
206,Libertarian,Sargon of Akkad Live,The SJW Inquisition Targets Dogma Debate,74468,Sargon of Akkad Live,1
207,Libertarian,Sargon of Akkad Live,The SJW Inquisition Targets Dogma Debate,74468,HooverInstitution,3
208,Libertarian,Sargon of Akkad Live,The SJW Inquisition Targets Dogma Debate,74468,Yahoo,1
209,Libertarian,Sargon of Akkad Live,The SJW Inquisition Targets Dogma Debate,74468,Jordan B Peterson,1
210,Libertarian,Sargon of Akkad Live,The SJW Inquisition Targets Dogma Debate,74468,Encore +,1
211,Libertarian,Sargon of Akkad Live,The SJW Inquisition Targets Dogma Debate,74468,Gabriel Iglesias,1
212,Libertarian,Sargon of Akkad Live,The SJW Inquisition Targets Dogma Debate,74468,American Battlefield Trust,1
213,Libertarian,Sargon of Akkad Live,The SJW Inquisition Targets Dogma Debate,74468,OxfordUnion,1
214,Libertarian,Ayn Rand Institute,Sex as Metaphysical,328,Ayn Rand Institute,1
215,Libertarian,Ayn Rand Institute,Sex as Metaphysical,328,HooverInstitution,5
216,Libertarian,Ayn Rand Institute,Sex as Metaphysical,328,Gabriel Iglesias,1
217,Libertarian,Ayn Rand Institute,Sex as Metaphysical,328,Manhattan Institute,1
218,Libertarian,Ayn Rand Institute,Sex as Metaphysical,328,CNBC,1
219,Libertarian,Ayn Rand Institute,Sex as Metaphysical,328,Jordan B Peterson,1
220,Libertarian,SenatorRandPaul,"Senator Paul Speaks on His Amendment to the Mueller Report Resolution - March 28, 2019",1776,SenatorRandPaul,10
221,Libertarian,The Rubin Report,How The Media Is Rigging The Democratic Election (Pt. 2) | Michael Malice | POLITICS | Rubin Report,128807,The Rubin Report,6
222,Libertarian,The Rubin Report,How The Media Is Rigging The Democratic Election (Pt. 2) | Michael Malice | POLITICS | Rubin Report,128807,Sean Kim,1
223,Libertarian,The Rubin Report,How The Media Is Rigging The Democratic Election (Pt. 2) | Michael Malice | POLITICS | Rubin Report,128807,Future Frontiers,1
224,Libertarian,The Rubin Report,How The Media Is Rigging The Democratic Election (Pt. 2) | Michael Malice | POLITICS | Rubin Report,128807,Nigel Farage,1
225,Libertarian,The Rubin Report,How The Media Is Rigging The Democratic Election (Pt. 2) | Michael Malice | POLITICS | Rubin Report,128807,Yahoo,1
226,Libertarian,Shane Killian,Quickie: The Mind Projection Fallacy,669,Shane Killian,1
227,Libertarian,Shane Killian,Quickie: The Mind Projection Fallacy,669,Jill Bearup,1
228,Libertarian,Shane Killian,Quickie: The Mind Projection Fallacy,669,The Game Theorists,1
229,Libertarian,Shane Killian,Quickie: The Mind Projection Fallacy,669,Adobe Creative Cloud,1
230,Libertarian,Shane Killian,Quickie: The Mind Projection Fallacy,669,HooverInstitution,1
231,Libertarian,Shane Killian,Quickie: The Mind Projection Fallacy,669,Gravitahn,1
232,Libertarian,Shane Killian,Quickie: The Mind Projection Fallacy,669,The Kino Corner,1
233,Libertarian,Shane Killian,Quickie: The Mind Projection Fallacy,669,itsallaboutmath,1
234,Libertarian,Shane Killian,Quickie: The Mind Projection Fallacy,669,AA School of Architecture,1
235,Libertarian,Shane Killian,Quickie: The Mind Projection Fallacy,669,cebitchannel,1
236,Libertarian,John Stossel,Entrepreneur Saves Free College Courses from Government Ban,27354,John Stossel,5
237,Libertarian,John Stossel,Entrepreneur Saves Free College Courses from Government Ban,27354,Senator Ted Cruz,1
238,Libertarian,John Stossel,Entrepreneur Saves Free College Courses from Government Ban,27354,The Heritage Foundation,1
239,Libertarian,John Stossel,Entrepreneur Saves Free College Courses from Government Ban,27354,Yahoo,1
240,Libertarian,John Stossel,Entrepreneur Saves Free College Courses from Government Ban,27354,CGP Grey,1
241,Libertarian,John Stossel,Entrepreneur Saves Free College Courses from Government Ban,27354,Fox Business,1
242,Libertarian,The Cato Institute,Misplaced Confidence or Militarized Patriotism? | Power Problems,443,The Cato Institute,3
243,Libertarian,The Cato Institute,Misplaced Confidence or Militarized Patriotism? | Power Problems,443,Bernie Sanders,1
244,Libertarian,The Cato Institute,Misplaced Confidence or Militarized Patriotism? | Power Problems,443,ACLU,1
245,Libertarian,The Cato Institute,Misplaced Confidence or Militarized Patriotism? | Power Problems,443,HooverInstitution,1
246,Libertarian,The Cato Institute,Misplaced Confidence or Militarized Patriotism? | Power Problems,443,TED,1
247,Libertarian,The Cato Institute,Misplaced Confidence or Militarized Patriotism? | Power Problems,443,21 Studios,1
248,Libertarian,The Cato Institute,Misplaced Confidence or Militarized Patriotism? | Power Problems,443,Lewis Howes,1
249,Libertarian,The Cato Institute,Misplaced Confidence or Militarized Patriotism? | Power Problems,443,Mike Nayna,1
250,Libertarian,The Cato Institute,ElCato University—10th Anniversary,253,The Cato Institute,2
251,Libertarian,The Cato Institute,ElCato University—10th Anniversary,253,Bernie Sanders,1
252,Libertarian,The Cato Institute,ElCato University—10th Anniversary,253,Harvard University Media Production,1
253,Libertarian,The Cato Institute,ElCato University—10th Anniversary,253,UW-Madison Campus Connection,1
254,Libertarian,The Cato Institute,ElCato University—10th Anniversary,253,John Anderson,1
255,Libertarian,The Cato Institute,ElCato University—10th Anniversary,253,60 Minutes Australia,1
256,Libertarian,The Cato Institute,ElCato University—10th Anniversary,253,Harvard University,1
257,Libertarian,The Cato Institute,ElCato University—10th Anniversary,253,ESPN MMA,1
258,Libertarian,The Cato Institute,ElCato University—10th Anniversary,253,FOX 5 Atlanta,1
259,Libertarian,LibertyPen,"Ayn Rand - Love, Morality and the Rational Man",7241,LibertyPen,1
