,Category,Current Channel,Current Video,Current Views,Next Channel,Count
44,Educational,Tom Nicholas,The Hypocrite by Richard Bean at Royal Shakespeare Theatre (Hull Truck & RSC) | Performance Analysis,465,Warner Classics,1
45,Educational,Tomorrow's World Viewpoint,The Restoration of Rome Part IV: Charles V,32800,Tomorrow's World Viewpoint,6
46,Educational,Tomorrow's World Viewpoint,The Restoration of Rome Part IV: Charles V,32800,YouTube,1
47,Educational,Tomorrow's World Viewpoint,The Restoration of Rome Part IV: Charles V,32800,CANAL DOCUMENTALES,1
48,Educational,Tomorrow's World Viewpoint,The Restoration of Rome Part IV: Charles V,32800,Real Crusades History,1
49,Educational,Tomorrow's World Viewpoint,The Restoration of Rome Part IV: Charles V,32800,Warhorse Studios,1
50,Educational,Skeptic,Michael Shermer with Amber Scorah — Leaving the Witness: Exiting a Religion and Finding a Life (#97),5990,Skeptic,3
51,Educational,Skeptic,Michael Shermer with Amber Scorah — Leaving the Witness: Exiting a Religion and Finding a Life (#97),5990,cunytv75,1
52,Educational,Skeptic,Michael Shermer with Amber Scorah — Leaving the Witness: Exiting a Religion and Finding a Life (#97),5990,ANU TV,1
53,Educational,Skeptic,Michael Shermer with Amber Scorah — Leaving the Witness: Exiting a Religion and Finding a Life (#97),5990,YouTube,1
54,Educational,Skeptic,Michael Shermer with Amber Scorah — Leaving the Witness: Exiting a Religion and Finding a Life (#97),5990,University of Notre Dame,1
55,Educational,Skeptic,Michael Shermer with Amber Scorah — Leaving the Witness: Exiting a Religion and Finding a Life (#97),5990,Fox News,1
56,Educational,Skeptic,Michael Shermer with Amber Scorah — Leaving the Witness: Exiting a Religion and Finding a Life (#97),5990,PowerfulJRE,1
57,Educational,Skeptic,Michael Shermer with Amber Scorah — Leaving the Witness: Exiting a Religion and Finding a Life (#97),5990,ReaganFoundation,1
58,Educational,Justin Murphy,Nightwalk livestream,926,Justin Murphy,3
59,Educational,Justin Murphy,Nightwalk livestream,926,ReaganFoundation,1
60,Educational,Justin Murphy,Nightwalk livestream,926,TIFF Originals,1
61,Educational,Justin Murphy,Nightwalk livestream,926,Seattle Channel,1
62,Educational,Justin Murphy,Nightwalk livestream,926,University of California Television (UCTV),1
63,Educational,Justin Murphy,Nightwalk livestream,926,The Late Show with Stephen Colbert,1
64,Educational,Justin Murphy,Nightwalk livestream,926,Giuseppe Ottaviani,1
65,Educational,Justin Murphy,Nightwalk livestream,926,EcoFarmVideo,1
66,Educational,Skeptic,Michael Shermer with Stuart Russell — Human Compatible: Artificial Intelligence & Problem of Control,2197,Skeptic,2
67,Educational,Skeptic,Michael Shermer with Stuart Russell — Human Compatible: Artificial Intelligence & Problem of Control,2197,Lex Fridman,1
68,Educational,Skeptic,Michael Shermer with Stuart Russell — Human Compatible: Artificial Intelligence & Problem of Control,2197,ANU TV,1
69,Educational,Skeptic,Michael Shermer with Stuart Russell — Human Compatible: Artificial Intelligence & Problem of Control,2197,Space & The Universe HD,1
70,Educational,Skeptic,Michael Shermer with Stuart Russell — Human Compatible: Artificial Intelligence & Problem of Control,2197,ProZD,1
71,Educational,Skeptic,Michael Shermer with Stuart Russell — Human Compatible: Artificial Intelligence & Problem of Control,2197,socratesinthecity,1
72,Educational,Skeptic,Michael Shermer with Stuart Russell — Human Compatible: Artificial Intelligence & Problem of Control,2197,Gad Saad,1
73,Educational,Skeptic,Michael Shermer with Stuart Russell — Human Compatible: Artificial Intelligence & Problem of Control,2197,TIFF Originals,1
74,Educational,Skeptic,Michael Shermer with Stuart Russell — Human Compatible: Artificial Intelligence & Problem of Control,2197,YouTube,1
75,Educational,lacigreen,I have HPV!?,835737,lacigreen,4
76,Educational,lacigreen,I have HPV!?,835737,Citytv,1
77,Educational,lacigreen,I have HPV!?,835737,Fox News,1
78,Educational,lacigreen,I have HPV!?,835737,TEDx Talks,1
79,Educational,lacigreen,I have HPV!?,835737,Loose Women,1
80,Educational,lacigreen,I have HPV!?,835737,bianca,1
81,Educational,lacigreen,I have HPV!?,835737,Brogan Tate,1
82,Educational,Skeptic,"Michael Shermer with John Martin Fischer — Death, Immortality and Meaning in Life (Science Salon 95)",5476,Skeptic,2
83,Educational,Skeptic,"Michael Shermer with John Martin Fischer — Death, Immortality and Meaning in Life (Science Salon 95)",5476,branchofhopechurch,1
84,Educational,Skeptic,"Michael Shermer with John Martin Fischer — Death, Immortality and Meaning in Life (Science Salon 95)",5476,ANU TV,1
85,Educational,Skeptic,"Michael Shermer with John Martin Fischer — Death, Immortality and Meaning in Life (Science Salon 95)",5476,YouTube,1
86,Educational,Skeptic,"Michael Shermer with John Martin Fischer — Death, Immortality and Meaning in Life (Science Salon 95)",5476,socratesinthecity,1
87,Educational,Skeptic,"Michael Shermer with John Martin Fischer — Death, Immortality and Meaning in Life (Science Salon 95)",5476,How To Academy,1
88,Educational,Skeptic,"Michael Shermer with John Martin Fischer — Death, Immortality and Meaning in Life (Science Salon 95)",5476,World Science Festival,1
89,Educational,Skeptic,"Michael Shermer with John Martin Fischer — Death, Immortality and Meaning in Life (Science Salon 95)",5476,Lex Fridman,1
90,Educational,Skeptic,"Michael Shermer with John Martin Fischer — Death, Immortality and Meaning in Life (Science Salon 95)",5476,University of Notre Dame,1
91,Educational,Healthcare Triage,Drinking Alcohol During Pregnancy,32230,Healthcare Triage,5
92,Educational,Healthcare Triage,Drinking Alcohol During Pregnancy,32230,Telethon Kids Institute,1
93,Educational,Healthcare Triage,Drinking Alcohol During Pregnancy,32230,mmlearn.org,1
94,Educational,Healthcare Triage,Drinking Alcohol During Pregnancy,32230,Judith Johnson,1
95,Educational,Healthcare Triage,Drinking Alcohol During Pregnancy,32230,Ben Felix,1
96,Educational,Healthcare Triage,Drinking Alcohol During Pregnancy,32230,BBC Travel Show,1
97,Educational,Healthcare Triage,Do We Need New Calorie Labels?,15907,Healthcare Triage,3
98,Educational,Healthcare Triage,Do We Need New Calorie Labels?,15907,TMJ4 News,1
99,Educational,Healthcare Triage,Do We Need New Calorie Labels?,15907,University of California Television (UCTV),1
100,Educational,Healthcare Triage,Do We Need New Calorie Labels?,15907,mmlearn.org,1
101,Educational,Healthcare Triage,Do We Need New Calorie Labels?,15907,Stanford Health Care,1
102,Educational,Healthcare Triage,Do We Need New Calorie Labels?,15907,Teva Pharmaceutical Industries Ltd.,1
103,Educational,Healthcare Triage,Do We Need New Calorie Labels?,15907,Tire Kingdom,1
104,Educational,Healthcare Triage,Do We Need New Calorie Labels?,15907,Binging with Babish,1
105,Educational,Tom Nicholas,Making the most of your Thesis Supervisor | Essay Tips,2509,Tom Nicholas,1
106,Educational,Tom Nicholas,Making the most of your Thesis Supervisor | Essay Tips,2509,Graduate Research School Western Sydney University,3
107,Educational,Tom Nicholas,Making the most of your Thesis Supervisor | Essay Tips,2509,nottinghamscience,1
108,Educational,Tom Nicholas,Making the most of your Thesis Supervisor | Essay Tips,2509,Office of Graduate Research Flinders University,1
109,Educational,Tom Nicholas,Making the most of your Thesis Supervisor | Essay Tips,2509,University of Virginia School of Law,1
110,Educational,Tom Nicholas,Making the most of your Thesis Supervisor | Essay Tips,2509,Telly'sMarineTales,1
111,Educational,Tom Nicholas,Making the most of your Thesis Supervisor | Essay Tips,2509,zontulfilmsltd,1
112,Educational,Tom Nicholas,Making the most of your Thesis Supervisor | Essay Tips,2509,UW Video,1
113,Educational,IntelligenceSquared Debates,Audience Question: Do We Benefit from European-Style Tech Regulations?,226,IntelligenceSquared Debates,2
114,Educational,IntelligenceSquared Debates,Audience Question: Do We Benefit from European-Style Tech Regulations?,226,Bitkom,1
115,Educational,IntelligenceSquared Debates,Audience Question: Do We Benefit from European-Style Tech Regulations?,226,Bloomberg QuickTake News,1
116,Educational,IntelligenceSquared Debates,Audience Question: Do We Benefit from European-Style Tech Regulations?,226,Room for Discussion,1
117,Educational,IntelligenceSquared Debates,Audience Question: Do We Benefit from European-Style Tech Regulations?,226,David Rubenstein,1
118,Educational,IntelligenceSquared Debates,Audience Question: Do We Benefit from European-Style Tech Regulations?,226,The Brainwaves Video Anthology,1
119,Educational,IntelligenceSquared Debates,Audience Question: Do We Benefit from European-Style Tech Regulations?,226,Maclean's,1
120,Educational,IntelligenceSquared Debates,Audience Question: Do We Benefit from European-Style Tech Regulations?,226,Peter Kay,1
121,Educational,IntelligenceSquared Debates,Audience Question: Do We Benefit from European-Style Tech Regulations?,226,Amoghavarsha,1
122,Educational,Healthcare Triage,"Multiple Myeloma, Bicycles, and Working Toward a Cure",5997,Healthcare Triage,1
123,Educational,Healthcare Triage,"Multiple Myeloma, Bicycles, and Working Toward a Cure",5997,International Myeloma Foundation,2
124,Educational,Healthcare Triage,"Multiple Myeloma, Bicycles, and Working Toward a Cure",5997,University of California Television (UCTV),2
125,Educational,Healthcare Triage,"Multiple Myeloma, Bicycles, and Working Toward a Cure",5997,mmlearn.org,1
126,Educational,Healthcare Triage,"Multiple Myeloma, Bicycles, and Working Toward a Cure",5997,CNBC,1
127,Educational,Healthcare Triage,"Multiple Myeloma, Bicycles, and Working Toward a Cure",5997,Boston University,1
128,Educational,Healthcare Triage,"Multiple Myeloma, Bicycles, and Working Toward a Cure",5997,Leukemia Research Foundation,1
129,Educational,Healthcare Triage,"Multiple Myeloma, Bicycles, and Working Toward a Cure",5997,Stanford Health Care,1
130,Educational,IntelligenceSquared Debates,To What Effect Do Systemic Forces Shape a Person's Life? || Debate Clip,580,IntelligenceSquared Debates,2
131,Educational,IntelligenceSquared Debates,To What Effect Do Systemic Forces Shape a Person's Life? || Debate Clip,580,MovementMaterial,1
132,Educational,IntelligenceSquared Debates,To What Effect Do Systemic Forces Shape a Person's Life? || Debate Clip,580,Digiday,1
133,Educational,IntelligenceSquared Debates,To What Effect Do Systemic Forces Shape a Person's Life? || Debate Clip,580,danniib10,1
134,Educational,IntelligenceSquared Debates,To What Effect Do Systemic Forces Shape a Person's Life? || Debate Clip,580,YouTube,1
135,Educational,IntelligenceSquared Debates,To What Effect Do Systemic Forces Shape a Person's Life? || Debate Clip,580,Agenda-Free TV,1
136,Educational,IntelligenceSquared Debates,To What Effect Do Systemic Forces Shape a Person's Life? || Debate Clip,580,Riley The Gamer,1
137,Educational,IntelligenceSquared Debates,To What Effect Do Systemic Forces Shape a Person's Life? || Debate Clip,580,EFDP DLHHCOP KGRDCPRI,1
138,Educational,IntelligenceSquared Debates,To What Effect Do Systemic Forces Shape a Person's Life? || Debate Clip,580,TBTV,1
139,Educational,Gary Edwards,Naturalised Evaluation,567,Gary Edwards,7
140,Educational,Gary Edwards,Naturalised Evaluation,567,YouTube,1
141,Educational,Gary Edwards,Naturalised Evaluation,567,Media Poltekkes Bandung,1
142,Educational,Gary Edwards,Naturalised Evaluation,567,신주식TV,1
143,Educational,Skeptic,"Jennifer Ouellette — Me, Myself and Why: Searching for the Science of Self",1753,Skeptic,1
144,Educational,Skeptic,"Jennifer Ouellette — Me, Myself and Why: Searching for the Science of Self",1753,The University of Manchester,1
145,Educational,Skeptic,"Jennifer Ouellette — Me, Myself and Why: Searching for the Science of Self",1753,YouTube,1
146,Educational,Skeptic,"Jennifer Ouellette — Me, Myself and Why: Searching for the Science of Self",1753,University of Notre Dame,1
147,Educational,Skeptic,"Jennifer Ouellette — Me, Myself and Why: Searching for the Science of Self",1753,socratesinthecity,1
148,Educational,Skeptic,"Jennifer Ouellette — Me, Myself and Why: Searching for the Science of Self",1753,The New School,1
149,Educational,Skeptic,"Jennifer Ouellette — Me, Myself and Why: Searching for the Science of Self",1753,YaleCourses,1
150,Educational,Skeptic,"Jennifer Ouellette — Me, Myself and Why: Searching for the Science of Self",1753,liliiliii,1
151,Educational,Skeptic,"Jennifer Ouellette — Me, Myself and Why: Searching for the Science of Self",1753,92nd Street Y,1
152,Educational,Skeptic,"Jennifer Ouellette — Me, Myself and Why: Searching for the Science of Self",1753,Talks at Google,1
153,Educational,VisualPolitik EN,Can COLOMBIA be LATAM's big surprise? - VisualPolitik EN,56958,VisualPolitik EN,2
154,Educational,VisualPolitik EN,Can COLOMBIA be LATAM's big surprise? - VisualPolitik EN,56958,Vox,2
155,Educational,VisualPolitik EN,Can COLOMBIA be LATAM's big surprise? - VisualPolitik EN,56958,VICE News,1
156,Educational,VisualPolitik EN,Can COLOMBIA be LATAM's big surprise? - VisualPolitik EN,56958,The New School,1
157,Educational,VisualPolitik EN,Can COLOMBIA be LATAM's big surprise? - VisualPolitik EN,56958,The Great Courses Plus,1
158,Educational,VisualPolitik EN,Can COLOMBIA be LATAM's big surprise? - VisualPolitik EN,56958,Bloomberg QuickTake Originals,1
159,Educational,VisualPolitik EN,Can COLOMBIA be LATAM's big surprise? - VisualPolitik EN,56958,neo,1
160,Educational,VisualPolitik EN,Can COLOMBIA be LATAM's big surprise? - VisualPolitik EN,56958,Al Jazeera English,1
161,Educational,Jubilee,Flat Earthers vs Scientists: Can We Trust Science?,12093715,Jubilee,4
162,Educational,Jubilee,Flat Earthers vs Scientists: Can We Trust Science?,12093715,Kurtis Baute,1
163,Educational,Jubilee,Flat Earthers vs Scientists: Can We Trust Science?,12093715,LADbible,2
164,Educational,Jubilee,Flat Earthers vs Scientists: Can We Trust Science?,12093715,Netflix Is A Joke,1
165,Educational,Jubilee,Flat Earthers vs Scientists: Can We Trust Science?,12093715,Professor Dave Explains,1
166,Educational,Jubilee,Flat Earthers vs Scientists: Can We Trust Science?,12093715,CollegeHumor,1
167,Educational,lacigreen,TRIGGER WARNING!! - A Defense,356345,lacigreen,3
168,Educational,lacigreen,TRIGGER WARNING!! - A Defense,356345,WGBH News,1
169,Educational,lacigreen,TRIGGER WARNING!! - A Defense,356345,Upworthy,1
170,Educational,lacigreen,TRIGGER WARNING!! - A Defense,356345,University of Notre Dame,1
171,Educational,lacigreen,TRIGGER WARNING!! - A Defense,356345,ABC News,1
172,Educational,lacigreen,TRIGGER WARNING!! - A Defense,356345,schizo604,1
173,Educational,lacigreen,TRIGGER WARNING!! - A Defense,356345,Bryan Lewis,1
174,Educational,lacigreen,TRIGGER WARNING!! - A Defense,356345,How To Academy,1
175,Educational,IntelligenceSquared Debates,"Thank You, Donald || Debate Clip",486,IntelligenceSquared Debates,3
176,Educational,IntelligenceSquared Debates,"Thank You, Donald || Debate Clip",486,Bertelsmann Foundation,1
177,Educational,IntelligenceSquared Debates,"Thank You, Donald || Debate Clip",486,World Economic Forum,1
178,Educational,IntelligenceSquared Debates,"Thank You, Donald || Debate Clip",486,TheEllenShow,1
179,Educational,IntelligenceSquared Debates,"Thank You, Donald || Debate Clip",486,Bloomberg QuickTake News,1
180,Educational,IntelligenceSquared Debates,"Thank You, Donald || Debate Clip",486,ANU TV,1
181,Educational,IntelligenceSquared Debates,"Thank You, Donald || Debate Clip",486,Fox News,1
182,Educational,IntelligenceSquared Debates,"Thank You, Donald || Debate Clip",486,Brookings Institution,1
183,Educational,lacigreen,"WAIT, IS MAKEUP SEXIST?",551154,lacigreen,5
184,Educational,lacigreen,"WAIT, IS MAKEUP SEXIST?",551154,As/Is,1
185,Educational,lacigreen,"WAIT, IS MAKEUP SEXIST?",551154,BuzzFeedVideo,1
186,Educational,lacigreen,"WAIT, IS MAKEUP SEXIST?",551154,Rekieta Law,1
187,Educational,lacigreen,"WAIT, IS MAKEUP SEXIST?",551154,Michelle Lord,1
188,Educational,lacigreen,"WAIT, IS MAKEUP SEXIST?",551154,Zane,1
189,Educational,TEDx Talks,Everyday Creativity | Timothy Needles | TEDxWCMephamHigh,190,TEDx Talks,10
190,Educational,New Economic Thinking,What Is Happening? | Lecture 3 | Inequality 101 with Branko Milanovic & Arjun Jayadev,4509,New Economic Thinking,6
191,Educational,New Economic Thinking,What Is Happening? | Lecture 3 | Inequality 101 with Branko Milanovic & Arjun Jayadev,4509,Vox,1
192,Educational,New Economic Thinking,What Is Happening? | Lecture 3 | Inequality 101 with Branko Milanovic & Arjun Jayadev,4509,MovementMaterial,1
193,Educational,New Economic Thinking,What Is Happening? | Lecture 3 | Inequality 101 with Branko Milanovic & Arjun Jayadev,4509,The Laura Flanders Show,1
194,Educational,New Economic Thinking,What Is Happening? | Lecture 3 | Inequality 101 with Branko Milanovic & Arjun Jayadev,4509,YouTube,1
195,Educational,Sam Harris,The Main Issue of the 2020 Presidential Race (Making Sense with Sam Harris),23574,Sam Harris,4
196,Educational,Sam Harris,The Main Issue of the 2020 Presidential Race (Making Sense with Sam Harris),23574,First Congregational Church of LA,1
197,Educational,Sam Harris,The Main Issue of the 2020 Presidential Race (Making Sense with Sam Harris),23574,ANU TV,1
198,Educational,Sam Harris,The Main Issue of the 2020 Presidential Race (Making Sense with Sam Harris),23574,Fox News,1
199,Educational,Sam Harris,The Main Issue of the 2020 Presidential Race (Making Sense with Sam Harris),23574,Independent Institute,1
200,Educational,Sam Harris,The Main Issue of the 2020 Presidential Race (Making Sense with Sam Harris),23574,Alan Howard / JW3 Speaker Series,1
201,Educational,Sam Harris,The Main Issue of the 2020 Presidential Race (Making Sense with Sam Harris),23574,Lewis Howes,1
202,Educational,Justin Murphy,How Aella Makes Bank on OnlyFans — Other Life,4918,Justin Murphy,3
203,Educational,Justin Murphy,How Aella Makes Bank on OnlyFans — Other Life,4918,Makayla Samountry,1
204,Educational,Justin Murphy,How Aella Makes Bank on OnlyFans — Other Life,4918,The New School,2
205,Educational,Justin Murphy,How Aella Makes Bank on OnlyFans — Other Life,4918,TIFF Originals,1
206,Educational,Justin Murphy,How Aella Makes Bank on OnlyFans — Other Life,4918,92nd Street Y,1
207,Educational,Justin Murphy,How Aella Makes Bank on OnlyFans — Other Life,4918,How To Academy,1
208,Educational,Justin Murphy,How Aella Makes Bank on OnlyFans — Other Life,4918,Brown University,1
209,Educational,Big Think,Resurrected tech: How discarded devices are recycled across the globe | Ramesh Srinivasan |Big Think,5633,Big Think,5
210,Educational,Big Think,Resurrected tech: How discarded devices are recycled across the globe | Ramesh Srinivasan |Big Think,5633,Fox News,1
211,Educational,Big Think,Resurrected tech: How discarded devices are recycled across the globe | Ramesh Srinivasan |Big Think,5633,"NAHEP CAAST, ANAND",1
212,Educational,Big Think,Resurrected tech: How discarded devices are recycled across the globe | Ramesh Srinivasan |Big Think,5633,Rai University Ahmedabad Official,1
213,Educational,Big Think,Resurrected tech: How discarded devices are recycled across the globe | Ramesh Srinivasan |Big Think,5633,The New School,1
214,Educational,Big Think,Resurrected tech: How discarded devices are recycled across the globe | Ramesh Srinivasan |Big Think,5633,Veritasium,1
215,Educational,Skeptic,The Skeptics Society's Distinguished Science Lecture Series (Trailer),422,Skeptic,2
216,Educational,Skeptic,The Skeptics Society's Distinguished Science Lecture Series (Trailer),422,YouTube,1
217,Educational,Skeptic,The Skeptics Society's Distinguished Science Lecture Series (Trailer),422,The Institute of Art and Ideas,1
218,Educational,Skeptic,The Skeptics Society's Distinguished Science Lecture Series (Trailer),422,ANU TV,1
219,Educational,Skeptic,The Skeptics Society's Distinguished Science Lecture Series (Trailer),422,NourFoundation,1
220,Educational,Skeptic,The Skeptics Society's Distinguished Science Lecture Series (Trailer),422,JennyRollerSkating,1
221,Educational,Skeptic,The Skeptics Society's Distinguished Science Lecture Series (Trailer),422,Tim Ferriss,1
222,Educational,Skeptic,The Skeptics Society's Distinguished Science Lecture Series (Trailer),422,Malcolms Disciples,1
223,Educational,Skeptic,The Skeptics Society's Distinguished Science Lecture Series (Trailer),422,MovementMaterial,1
224,Educational,Justin Murphy,The Memology of Peak Oil with Chadafrican (Chad A. Haag),2414,Justin Murphy,4
225,Educational,Justin Murphy,The Memology of Peak Oil with Chadafrican (Chad A. Haag),2414,ReaganFoundation,1
226,Educational,Justin Murphy,The Memology of Peak Oil with Chadafrican (Chad A. Haag),2414,University of Notre Dame,1
227,Educational,Justin Murphy,The Memology of Peak Oil with Chadafrican (Chad A. Haag),2414,TIFF Originals,1
228,Educational,Justin Murphy,The Memology of Peak Oil with Chadafrican (Chad A. Haag),2414,The New School,1
229,Educational,Justin Murphy,The Memology of Peak Oil with Chadafrican (Chad A. Haag),2414,92nd Street Y,1
230,Educational,Justin Murphy,The Memology of Peak Oil with Chadafrican (Chad A. Haag),2414,Chad A. Haag Peak Oil Philosophy,1
231,Educational,vlogbrothers,How I (barely) Passed 11th Grade English,210017,vlogbrothers,4
232,Educational,vlogbrothers,How I (barely) Passed 11th Grade English,210017,The Late Show with Stephen Colbert,1
233,Educational,vlogbrothers,How I (barely) Passed 11th Grade English,210017,Veritasium,1
234,Educational,vlogbrothers,How I (barely) Passed 11th Grade English,210017,hankschannel,1
235,Educational,vlogbrothers,How I (barely) Passed 11th Grade English,210017,Gordon Ramsay,1
236,Educational,vlogbrothers,How I (barely) Passed 11th Grade English,210017,LastWeekTonight,1
237,Educational,vlogbrothers,How I (barely) Passed 11th Grade English,210017,92nd Street Y,1
238,Educational,lacigreen,FEMINISM IN HORROR FILMS!,419275,lacigreen,3
239,Educational,lacigreen,FEMINISM IN HORROR FILMS!,419275,JackHoward,1
240,Educational,lacigreen,FEMINISM IN HORROR FILMS!,419275,Anna Akana,1
241,Educational,lacigreen,FEMINISM IN HORROR FILMS!,419275,CNN,1
242,Educational,lacigreen,FEMINISM IN HORROR FILMS!,419275,DrunkFeministFilms,1
243,Educational,lacigreen,FEMINISM IN HORROR FILMS!,419275,Gordon Ramsay,1
244,Educational,lacigreen,FEMINISM IN HORROR FILMS!,419275,LazarBeam,1
245,Educational,lacigreen,FEMINISM IN HORROR FILMS!,419275,Fox News,1
246,Educational,Charisma on Command,How To Be The Funniest Person In Any Room,516072,Charisma on Command,5
247,Educational,Charisma on Command,How To Be The Funniest Person In Any Room,516072,How To Academy,1
248,Educational,Charisma on Command,How To Be The Funniest Person In Any Room,516072,LaughPlanet,2
249,Educational,Charisma on Command,How To Be The Funniest Person In Any Room,516072,Netflix Is A Joke,1
250,Educational,Charisma on Command,How To Be The Funniest Person In Any Room,516072,Daily Dose Comedy,1
251,Educational,vlogbrothers,Why Are We Still Doing This? - Reunion Video!,258555,vlogbrothers,2
252,Educational,vlogbrothers,Why Are We Still Doing This? - Reunion Video!,258555,hankschannel,1
253,Educational,vlogbrothers,Why Are We Still Doing This? - Reunion Video!,258555,YouTube,1
254,Educational,vlogbrothers,Why Are We Still Doing This? - Reunion Video!,258555,alpergaga,1
255,Educational,vlogbrothers,Why Are We Still Doing This? - Reunion Video!,258555,Mashable,1
256,Educational,vlogbrothers,Why Are We Still Doing This? - Reunion Video!,258555,The Pat McAfee Show,1
257,Educational,vlogbrothers,Why Are We Still Doing This? - Reunion Video!,258555,jimgaffigan,1
258,Educational,vlogbrothers,Why Are We Still Doing This? - Reunion Video!,258555,BBC,1
259,Educational,vlogbrothers,Why Are We Still Doing This? - Reunion Video!,258555,Tom Scott,1
260,Educational,Healthcare Triage,The Malpractice System Doesn't Deter Malpractice,18265,Healthcare Triage,3
